MonthYear,Station,Station_Type ,Entry_Exit,Trip
Jan-25,Telopea Station,Train,Exit,97
Jan-25,Telopea Station,Train,Entry,93
Jan-25,Tempe  Station,Train,Exit,23100
Jan-25,Tempe  Station,Train,Entry,22337
Jan-25,Teralba  Station,Train,Exit,669
Jan-25,Teralba  Station,Train,Entry,798
Jan-25,Thirroul  Station,Train,Exit,16523
Jan-25,Thirroul  Station,Train,Entry,17763
Jan-25,Thornleigh  Station,Train,Exit,27083
Jan-25,Thornleigh  Station,Train,Entry,28286
Jan-25,Thornton  Station,Train,Exit,4223
Jan-25,Thornton  Station,Train,Entry,4515
Jan-25,Toongabbie  Station,Train,Exit,47133
Jan-25,Toongabbie  Station,Train,Entry,49289
Jan-25,Town Hall  Station,Train,Exit,1407847
Jan-25,Town Hall  Station,Train,Entry,1498906
Jan-25,Towradgi  Station,Train,Exit,1318
Jan-25,Towradgi  Station,Train,Entry,1381
Jan-25,Tuggerah  Station,Train,Exit,20431
Jan-25,Tuggerah  Station,Train,Entry,20763
Jan-25,Turramurra  Station,Train,Exit,58426
Jan-25,Turramurra  Station,Train,Entry,61009
Jan-25,Turrella  Station,Train,Exit,18729
Jan-25,Turrella  Station,Train,Entry,20797
Jan-25,Unanderra  Station,Train,Exit,7747
Jan-25,Unanderra  Station,Train,Entry,8425
Jan-25,UNKNOWN,Train,Exit,Less than 50
Jan-25,UNKNOWN,Train,Entry,Less than 50
Jan-25,Valley Heights  Station,Train,Exit,773
Jan-25,Valley Heights  Station,Train,Entry,790
Jan-25,Victoria Cross  Station,Metro,Exit,293859
Jan-25,Victoria Cross  Station,Metro,Entry,306880
Jan-25,Victoria Street  Station,Train,Exit,4999
Jan-25,Victoria Street  Station,Train,Entry,5387
Jan-25,Villawood  Station,Train,Exit,9173
Jan-25,Villawood  Station,Train,Entry,9215
Jan-25,Vineyard  Station,Train,Exit,2345
Jan-25,Vineyard  Station,Train,Entry,2432
Jan-25,Wahroonga  Station,Train,Exit,28259
Jan-25,Wahroonga  Station,Train,Entry,28669
Jan-25,Waitara  Station,Train,Exit,44501
Jan-25,Waitara  Station,Train,Entry,47588
Jan-25,Wallarobba  Station,Train,Exit,Less than 50
Jan-25,Wallarobba  Station,Train,Entry,Less than 50
Jan-25,Warabrook  Station,Train,Exit,1975
Jan-25,Warabrook  Station,Train,Entry,1914
Jan-25,Waratah  Station,Train,Exit,3088
Jan-25,Waratah  Station,Train,Entry,3220
Jan-25,Warnervale  Station,Train,Exit,3459
Jan-25,Warnervale  Station,Train,Entry,3901
Jan-25,Warrawee  Station,Train,Exit,11983
Jan-25,Warrawee  Station,Train,Entry,12005
Jan-25,Warrimoo  Station,Train,Exit,1633
Jan-25,Warrimoo  Station,Train,Entry,1727
Jan-25,Warwick Farm  Station,Train,Exit,40315
Jan-25,Warwick Farm  Station,Train,Entry,44195
Jan-25,Waterfall  Station,Train,Exit,7329
Jan-25,Waterfall  Station,Train,Entry,6969
Jan-25,Waterloo  Station,Metro,Exit,125481
Jan-25,Waterloo  Station,Metro,Entry,127898
Jan-25,Waverton  Station,Train,Exit,32441
Jan-25,Waverton  Station,Train,Entry,38956
Jan-25,Wentworth Falls  Station,Train,Exit,6726
Jan-25,Wentworth Falls  Station,Train,Entry,6889
Jan-25,Wentworthville  Station,Train,Exit,65235
Jan-25,Wentworthville  Station,Train,Entry,66670
Jan-25,Werrington  Station,Train,Exit,18808
Jan-25,Werrington  Station,Train,Entry,21157
Jan-25,West Ryde  Station,Train,Exit,79281
Jan-25,West Ryde  Station,Train,Entry,79083
Jan-25,Westmead  Station,Train,Exit,109147
Jan-25,Westmead  Station,Train,Entry,113720
Jan-25,Wiley Park  Station,Train,Exit,Less than 50
Jan-25,Wiley Park  Station,Train,Entry,Less than 50
Jan-25,Windsor  Station,Train,Exit,11660
Jan-25,Windsor  Station,Train,Entry,11906
Jan-25,Wingello  Station,Train,Exit,Less than 50
Jan-25,Wingello  Station,Train,Entry,Less than 50
Jan-25,Wirragulla  Station,Train,Exit,Less than 50
Jan-25,Wirragulla  Station,Train,Entry,Less than 50
Jan-25,Wolli Creek  Station,Train,Exit,194111
Jan-25,Wolli Creek  Station,Train,Entry,190365
Jan-25,Wollongong  Station,Train,Exit,37373
Jan-25,Wollongong  Station,Train,Entry,37575
Jan-25,Wollstonecraft  Station,Train,Exit,34547
Jan-25,Wollstonecraft  Station,Train,Entry,38076
Jan-25,Wombarra  Station,Train,Exit,508
Jan-25,Wombarra  Station,Train,Entry,604
Jan-25,Wondabyne  Station,Train,Exit,310
Jan-25,Wondabyne  Station,Train,Entry,284
Jan-25,Woodford  Station,Train,Exit,1287
Jan-25,Woodford  Station,Train,Entry,1260
Jan-25,Woolooware  Station,Train,Exit,19946
Jan-25,Woolooware  Station,Train,Entry,20513
Jan-25,Woonona  Station,Train,Exit,1860
Jan-25,Woonona  Station,Train,Entry,2193
Jan-25,Woy Woy  Station,Train,Exit,63250
Jan-25,Woy Woy  Station,Train,Entry,62843
Jan-25,Wyee  Station,Train,Exit,4207
Jan-25,Wyee  Station,Train,Entry,4839
Jan-25,Wynyard  Station,Train,Exit,915637
Jan-25,Wynyard  Station,Train,Entry,901207
Jan-25,Wyong  Station,Train,Exit,21083
Jan-25,Wyong  Station,Train,Entry,22768
Jan-25,Yagoona  Station,Train,Exit,7484
Jan-25,Yagoona  Station,Train,Entry,8105
Jan-25,Yennora  Station,Train,Exit,20479
Jan-25,Yennora  Station,Train,Entry,19490
Jan-25,Yerrinbool  Station,Train,Exit,296
Jan-25,Yerrinbool  Station,Train,Entry,320
Jan-25,Zig Zag  Station,Train,Exit,Less than 50
Jan-25,Zig Zag  Station,Train,Entry,Less than 50
Feb-25,Aberdeen  Station,Train,Exit,Less than 50
Feb-25,Aberdeen  Station,Train,Entry,Less than 50
Feb-25,Adamstown  Station,Train,Exit,2011
Feb-25,Adamstown  Station,Train,Entry,1954
Feb-25,Albion Park  Station,Train,Exit,5373
Feb-25,Albion Park  Station,Train,Entry,5982
Feb-25,Allawah  Station,Train,Exit,49029
Feb-25,Allawah  Station,Train,Entry,54471
Feb-25,Arncliffe  Station,Train,Exit,46393
Feb-25,Arncliffe  Station,Train,Entry,51112
Feb-25,Artarmon  Station,Train,Exit,87593
Feb-25,Artarmon  Station,Train,Entry,92454
Feb-25,Ashfield  Station,Train,Exit,236850
Feb-25,Ashfield  Station,Train,Entry,237577
Feb-25,Asquith  Station,Train,Exit,24860
Feb-25,Asquith  Station,Train,Entry,27885
Feb-25,Auburn  Station,Train,Exit,295670
Feb-25,Auburn  Station,Train,Entry,312275
Feb-25,Austinmer  Station,Train,Exit,1898
Feb-25,Austinmer  Station,Train,Entry,2359
Feb-25,Awaba  Station,Train,Exit,355
Feb-25,Awaba  Station,Train,Entry,470
Feb-25,Banksia  Station,Train,Exit,29037
Feb-25,Banksia  Station,Train,Entry,31911
Feb-25,Bankstown  Station,Train,Exit,63181
Feb-25,Bankstown  Station,Train,Entry,60506
Feb-25,Barangaroo  Station,Metro,Exit,210202
Feb-25,Barangaroo  Station,Metro,Entry,199618
Feb-25,Bardwell Park  Station,Train,Exit,21785
Feb-25,Bardwell Park  Station,Train,Entry,23546
Feb-25,Bargo  Station,Train,Exit,981
Feb-25,Bargo  Station,Train,Entry,1054
Feb-25,Bathurst  Station,Train,Exit,1447
Feb-25,Bathurst  Station,Train,Entry,2170
Feb-25,Beecroft  Station,Train,Exit,27520
Feb-25,Beecroft  Station,Train,Entry,28832
Feb-25,Bell  Station,Train,Exit,62
Feb-25,Bell  Station,Train,Entry,62
Feb-25,Bella Vista  Station,Metro,Exit,78210
Feb-25,Bella Vista  Station,Metro,Entry,80606
Feb-25,Bellambi  Station,Train,Exit,2091
Feb-25,Bellambi  Station,Train,Entry,2377
Feb-25,Berala  Station,Train,Exit,37430
Feb-25,Berala  Station,Train,Entry,39643
Feb-25,Beresfield  Station,Train,Exit,2889
Feb-25,Beresfield  Station,Train,Entry,3213
Feb-25,Berowra  Station,Train,Exit,23036
Feb-25,Berowra  Station,Train,Entry,25353
Feb-25,Berry  Station,Train,Exit,1539
Feb-25,Berry  Station,Train,Entry,1518
Feb-25,Beverly Hills  Station,Train,Exit,37430
Feb-25,Beverly Hills  Station,Train,Entry,42693
Feb-25,Bexley North  Station,Train,Exit,25053
Feb-25,Bexley North  Station,Train,Entry,27839
Feb-25,Birrong  Station,Train,Exit,9282
Feb-25,Birrong  Station,Train,Entry,8996
Feb-25,Blackheath  Station,Train,Exit,3756
Feb-25,Blackheath  Station,Train,Entry,4082
Feb-25,Blacktown  Station,Train,Exit,324491
Feb-25,Blacktown  Station,Train,Entry,313136
Feb-25,Blaxland  Station,Train,Exit,8221
Feb-25,Blaxland  Station,Train,Entry,9047
Feb-25,Bomaderry  Station,Train,Exit,4767
Feb-25,Bomaderry  Station,Train,Entry,5779
Feb-25,Bombo  Station,Train,Exit,519
Feb-25,Bombo  Station,Train,Entry,603
Feb-25,Bondi Junction  Station,Train,Exit,539879
Feb-25,Bondi Junction  Station,Train,Entry,547208
Feb-25,Booragul  Station,Train,Exit,561
Feb-25,Booragul  Station,Train,Entry,613
Feb-25,Bowral  Station,Train,Exit,3936
Feb-25,Bowral  Station,Train,Entry,4187
Feb-25,Branxton  Station,Train,Exit,169
Feb-25,Branxton  Station,Train,Entry,223
Feb-25,Broadmeadow  Station,Train,Exit,16135
Feb-25,Broadmeadow  Station,Train,Entry,18004
Feb-25,Bullaburra  Station,Train,Exit,967
Feb-25,Bullaburra  Station,Train,Entry,1190
Feb-25,Bulli  Station,Train,Exit,2932
Feb-25,Bulli  Station,Train,Entry,3167
Feb-25,Bundanoon  Station,Train,Exit,198
Feb-25,Bundanoon  Station,Train,Entry,310
Feb-25,Burradoo  Station,Train,Exit,261
Feb-25,Burradoo  Station,Train,Entry,217
Feb-25,Burwood  Station,Train,Exit,455440
Feb-25,Burwood  Station,Train,Entry,445398
Feb-25,Cabramatta  Station,Train,Exit,159901
Feb-25,Cabramatta  Station,Train,Entry,162085
Feb-25,Campbelltown  Station,Train,Exit,120280
Feb-25,Campbelltown  Station,Train,Entry,122211
Feb-25,Campsie  Station,Train,Exit,Less than 50
Feb-25,Campsie  Station,Train,Entry,Less than 50
Feb-25,Canley Vale  Station,Train,Exit,46659
Feb-25,Canley Vale  Station,Train,Entry,51496
Feb-25,Canterbury  Station,Train,Exit,Less than 50
Feb-25,Canterbury  Station,Train,Entry,Less than 50
Feb-25,Cardiff  Station,Train,Exit,16374
Feb-25,Cardiff  Station,Train,Entry,17448
Feb-25,Caringbah  Station,Train,Exit,51396
Feb-25,Caringbah  Station,Train,Entry,54737
Feb-25,Carlton  Station,Train,Exit,52296
Feb-25,Carlton  Station,Train,Entry,57167
Feb-25,Carramar  Station,Train,Exit,10558
Feb-25,Carramar  Station,Train,Entry,12267
Feb-25,Castle Hill  Station,Metro,Exit,181267
Feb-25,Castle Hill  Station,Metro,Entry,170002
Feb-25,Casula  Station,Train,Exit,7559
Feb-25,Casula  Station,Train,Entry,8586
Feb-25,Central  Station,Shared,Exit,2031459
Feb-25,Central  Station,Shared,Entry,1958403
Feb-25,Chatswood  Station,Shared,Exit,803153
Feb-25,Chatswood  Station,Shared,Entry,776294
Feb-25,Cheltenham  Station,Train,Exit,17545
Feb-25,Cheltenham  Station,Train,Entry,21314
Feb-25,Cherrybrook  Station,Metro,Exit,109156
Feb-25,Cherrybrook  Station,Metro,Entry,114659
Feb-25,Chester Hill  Station,Train,Exit,22465
Feb-25,Chester Hill  Station,Train,Entry,23977
Feb-25,Circular Quay  Station,Train,Exit,527065
Feb-25,Circular Quay  Station,Train,Entry,542823
Feb-25,Clarendon  Station,Train,Exit,1115
Feb-25,Clarendon  Station,Train,Entry,1069
Feb-25,Clyde  Station,Train,Exit,17646
Feb-25,Clyde  Station,Train,Entry,18797
Feb-25,Coalcliff  Station,Train,Exit,373
Feb-25,Coalcliff  Station,Train,Entry,276
Feb-25,Cockle Creek  Station,Train,Exit,1079
Feb-25,Cockle Creek  Station,Train,Entry,991
Feb-25,Coledale  Station,Train,Exit,727
Feb-25,Coledale  Station,Train,Entry,806
Feb-25,Como  Station,Train,Exit,11851
Feb-25,Como  Station,Train,Entry,13906
Feb-25,Concord West  Station,Train,Exit,37984
Feb-25,Concord West  Station,Train,Entry,40163
Feb-25,Coniston  Station,Train,Exit,4670
Feb-25,Coniston  Station,Train,Entry,5061
Feb-25,Corrimal  Station,Train,Exit,2383
Feb-25,Corrimal  Station,Train,Entry,2739
Feb-25,Cowan  Station,Train,Exit,1048
Feb-25,Cowan  Station,Train,Entry,1075
Feb-25,Cringila  Station,Train,Exit,369
Feb-25,Cringila  Station,Train,Entry,351
Feb-25,Cronulla  Station,Train,Exit,56297
Feb-25,Cronulla  Station,Train,Entry,56620
Feb-25,Crows Nest  Station,Metro,Exit,275346
Feb-25,Crows Nest  Station,Metro,Entry,272276
Feb-25,Croydon  Station,Train,Exit,46254
Feb-25,Croydon  Station,Train,Entry,50911
Feb-25,Dapto  Station,Train,Exit,9375
Feb-25,Dapto  Station,Train,Entry,10313
Feb-25,Denistone  Station,Train,Exit,10196
Feb-25,Denistone  Station,Train,Entry,11084
Feb-25,Domestic Bus,Train,Exit,66
Feb-25,Domestic Bus,Train,Entry,309
Feb-25,Domestic  Station,Train,Exit,174088
Feb-25,Domestic  Station,Train,Entry,208004
Feb-25,Doonside  Station,Train,Exit,49916
Feb-25,Doonside  Station,Train,Entry,56208
Feb-25,Dora Creek  Station,Train,Exit,785
Feb-25,Dora Creek  Station,Train,Entry,877
Feb-25,Douglas Park  Station,Train,Exit,407
Feb-25,Douglas Park  Station,Train,Entry,423
Feb-25,Dungog  Station,Train,Exit,317
Feb-25,Dungog  Station,Train,Entry,451
Feb-25,East Hills  Station,Train,Exit,16036
Feb-25,East Hills  Station,Train,Entry,17662
Feb-25,East Maitland  Station,Train,Exit,566
Feb-25,East Maitland  Station,Train,Entry,660
Feb-25,East Richmond  Station,Train,Exit,4411
Feb-25,East Richmond  Station,Train,Entry,3884
Feb-25,Eastwood  Station,Train,Exit,144125
Feb-25,Eastwood  Station,Train,Entry,143854
Feb-25,Edgecliff  Station,Train,Exit,183526
Feb-25,Edgecliff  Station,Train,Entry,191782
Feb-25,Edmondson Park  Station,Train,Exit,85548
Feb-25,Edmondson Park  Station,Train,Entry,89605
Feb-25,Emu Plains  Station,Train,Exit,20631
Feb-25,Emu Plains  Station,Train,Entry,22192
Feb-25,Engadine  Station,Train,Exit,23616
Feb-25,Engadine  Station,Train,Entry,24816
Feb-25,Epping  Station,Shared,Exit,362127
Feb-25,Epping  Station,Shared,Entry,367595
Feb-25,Erskineville  Station,Train,Exit,44254
Feb-25,Erskineville  Station,Train,Entry,49760
Feb-25,Exeter  Station,Train,Exit,55
Feb-25,Exeter  Station,Train,Entry,87
Feb-25,Fairfield  Station,Train,Exit,116293
Feb-25,Fairfield  Station,Train,Entry,120403
Feb-25,Fairy Meadow  Station,Train,Exit,2076
Feb-25,Fairy Meadow  Station,Train,Entry,2441
Feb-25,Fassifern  Station,Train,Exit,7286
Feb-25,Fassifern  Station,Train,Entry,8072
Feb-25,Faulconbridge  Station,Train,Exit,1553
Feb-25,Faulconbridge  Station,Train,Entry,1586
Feb-25,Flemington  Station,Train,Exit,105628
Feb-25,Flemington  Station,Train,Entry,110256
Feb-25,Gadigal  Station,Metro,Exit,476595
Feb-25,Gadigal  Station,Metro,Entry,473860
Feb-25,Gerringong  Station,Train,Exit,961
Feb-25,Gerringong  Station,Train,Entry,965
Feb-25,Glenbrook  Station,Train,Exit,7053
Feb-25,Glenbrook  Station,Train,Entry,7825
Feb-25,Glenfield  Station,Train,Exit,110985
Feb-25,Glenfield  Station,Train,Entry,116558
Feb-25,Gordon  Station,Train,Exit,152830
Feb-25,Gordon  Station,Train,Entry,156653
Feb-25,Gosford  Station,Train,Exit,91929
Feb-25,Gosford  Station,Train,Entry,91572
Feb-25,Goulburn  Station,Train,Exit,665
Feb-25,Goulburn  Station,Train,Entry,976
Feb-25,Granville  Station,Train,Exit,138453
Feb-25,Granville  Station,Train,Entry,147608
Feb-25,Green Square  Station,Train,Exit,196245
Feb-25,Green Square  Station,Train,Entry,200534
Feb-25,Greta  Station,Train,Exit,Less than 50
Feb-25,Greta  Station,Train,Entry,Less than 50
Feb-25,Guildford  Station,Train,Exit,53650
Feb-25,Guildford  Station,Train,Entry,60286
Feb-25,Gymea  Station,Train,Exit,37893
Feb-25,Gymea  Station,Train,Entry,40803
Feb-25,Hamilton  Station,Train,Exit,14832
Feb-25,Hamilton  Station,Train,Entry,14628
Feb-25,Harris Park  Station,Train,Exit,57857
Feb-25,Harris Park  Station,Train,Entry,56718
Feb-25,Hawkesbury River  Station,Train,Exit,4999
Feb-25,Hawkesbury River  Station,Train,Entry,5008
Feb-25,Hazelbrook  Station,Train,Exit,4836
Feb-25,Hazelbrook  Station,Train,Entry,5152
Feb-25,Heathcote  Station,Train,Exit,10578
Feb-25,Heathcote  Station,Train,Entry,10441
Feb-25,Helensburgh  Station,Train,Exit,8155
Feb-25,Helensburgh  Station,Train,Entry,8950
Feb-25,Hexham  Station,Train,Exit,227
Feb-25,Hexham  Station,Train,Entry,210
Feb-25,High Street  Station,Train,Exit,399
Feb-25,High Street  Station,Train,Entry,350
Feb-25,Hilldale  Station,Train,Exit,Less than 50
Feb-25,Hilldale  Station,Train,Entry,Less than 50
Feb-25,Hills Showground  Station,Metro,Exit,92409
Feb-25,Hills Showground  Station,Metro,Entry,95632
Feb-25,Holsworthy  Station,Train,Exit,57656
Feb-25,Holsworthy  Station,Train,Entry,60950
Feb-25,Homebush  Station,Train,Exit,79911
Feb-25,Homebush  Station,Train,Entry,84049
Feb-25,Hornsby  Station,Train,Exit,265558
Feb-25,Hornsby  Station,Train,Entry,260619
Feb-25,Hurstville  Station,Train,Exit,429218
Feb-25,Hurstville  Station,Train,Entry,426879
Feb-25,Ingleburn  Station,Train,Exit,62520
Feb-25,Ingleburn  Station,Train,Entry,63560
Feb-25,International Bus,Train,Exit,58
Feb-25,International Bus,Train,Entry,213
Feb-25,International  Station,Train,Exit,116290
Feb-25,International  Station,Train,Entry,141842
Feb-25,Jannali  Station,Train,Exit,48840
Feb-25,Jannali  Station,Train,Entry,51351
Feb-25,Katoomba  Station,Train,Exit,28031
Feb-25,Katoomba  Station,Train,Entry,26917
Feb-25,Kellyville  Station,Metro,Exit,94712
Feb-25,Kellyville  Station,Metro,Entry,96283
Feb-25,Kembla Grange  Station,Train,Exit,131
Feb-25,Kembla Grange  Station,Train,Entry,112
Feb-25,Kiama  Station,Train,Exit,11851
Feb-25,Kiama  Station,Train,Entry,12460
Feb-25,Killara  Station,Train,Exit,40362
Feb-25,Killara  Station,Train,Entry,42580
Feb-25,Kings Cross  Station,Train,Exit,340450
Feb-25,Kings Cross  Station,Train,Entry,329331
Feb-25,Kingsgrove  Station,Train,Exit,44083
Feb-25,Kingsgrove  Station,Train,Entry,47143
Feb-25,Kingswood  Station,Train,Exit,39057
Feb-25,Kingswood  Station,Train,Entry,42068
Feb-25,Kirrawee  Station,Train,Exit,35924
Feb-25,Kirrawee  Station,Train,Entry,37149
Feb-25,Kogarah  Station,Train,Exit,219870
Feb-25,Kogarah  Station,Train,Entry,230473
Feb-25,Koolewong  Station,Train,Exit,962
Feb-25,Koolewong  Station,Train,Entry,1202
Feb-25,Kotara  Station,Train,Exit,1403
Feb-25,Kotara  Station,Train,Entry,1147
Feb-25,Lapstone  Station,Train,Exit,1286
Feb-25,Lapstone  Station,Train,Entry,1445
Feb-25,Lawson  Station,Train,Exit,2660
Feb-25,Lawson  Station,Train,Entry,2749
Feb-25,Leightonfield  Station,Train,Exit,4095
Feb-25,Leightonfield  Station,Train,Entry,4141
Feb-25,Leppington  Station,Train,Exit,85160
Feb-25,Leppington  Station,Train,Entry,89123
Feb-25,Leumeah  Station,Train,Exit,47562
Feb-25,Leumeah  Station,Train,Entry,50428
Feb-25,Leura  Station,Train,Exit,6223
Feb-25,Leura  Station,Train,Entry,8287
Feb-25,Lewisham  Station,Train,Exit,53347
Feb-25,Lewisham  Station,Train,Entry,56851
Feb-25,Lidcombe  Station,Train,Exit,275505
Feb-25,Lidcombe  Station,Train,Entry,280975
Feb-25,Linden  Station,Train,Exit,272
Feb-25,Linden  Station,Train,Entry,248
Feb-25,Lindfield  Station,Train,Exit,81365
Feb-25,Lindfield  Station,Train,Entry,83395
Feb-25,Lisarow  Station,Train,Exit,2490
Feb-25,Lisarow  Station,Train,Entry,2780
Feb-25,Lithgow  Station,Train,Exit,3437
Feb-25,Lithgow  Station,Train,Entry,3859
Feb-25,Liverpool  Station,Train,Exit,179574
Feb-25,Liverpool  Station,Train,Entry,183383
Feb-25,Lochinvar  Station,Train,Exit,Less than 50
Feb-25,Lochinvar  Station,Train,Entry,Less than 50
Feb-25,Loftus  Station,Train,Exit,8219
Feb-25,Loftus  Station,Train,Entry,8764
Feb-25,Lysaghts  Station,Train,Exit,Less than 50
Feb-25,Lysaghts  Station,Train,Entry,Less than 50
Feb-25,Macarthur  Station,Train,Exit,58424
Feb-25,Macarthur  Station,Train,Entry,59589
Feb-25,Macdonaldtown  Station,Train,Exit,24171
Feb-25,Macdonaldtown  Station,Train,Entry,24916
Feb-25,Macquarie Fields  Station,Train,Exit,19247
Feb-25,Macquarie Fields  Station,Train,Entry,20658
Feb-25,Macquarie Park  Station,Metro,Exit,103293
Feb-25,Macquarie Park  Station,Metro,Entry,105471
Feb-25,Macquarie University  Station,Metro,Exit,337341
Feb-25,Macquarie University  Station,Metro,Entry,330589
Feb-25,Maitland  Station,Train,Exit,8285
Feb-25,Maitland  Station,Train,Entry,9105
Feb-25,Marayong  Station,Train,Exit,18612
Feb-25,Marayong  Station,Train,Entry,20595
Feb-25,Martin Place  Station,Shared,Exit,899574
Feb-25,Martin Place  Station,Shared,Entry,810306
Feb-25,Martins Creek  Station,Train,Exit,Less than 50
Feb-25,Martins Creek  Station,Train,Entry,Less than 50
Feb-25,Marulan  Station,Train,Exit,58
Feb-25,Marulan  Station,Train,Entry,69
Feb-25,Mascot  Station,Train,Exit,345282
Feb-25,Mascot  Station,Train,Entry,345664
Feb-25,Meadowbank  Station,Train,Exit,97869
Feb-25,Meadowbank  Station,Train,Entry,108238
Feb-25,Medlow Bath  Station,Train,Exit,650
Feb-25,Medlow Bath  Station,Train,Entry,730
Feb-25,Menangle Park  Station,Train,Exit,345
Feb-25,Menangle Park  Station,Train,Entry,328
Feb-25,Menangle  Station,Train,Exit,329
Feb-25,Menangle  Station,Train,Entry,396
